PassengerId,Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Fare,Embarked,Family Size,Title,Fare_log,oe__Pclass,oe__Title,ohe__Sex_female,ohe__Sex_male,ohe__Embarked_C,ohe__Embarked_Q,ohe__Embarked_S,remainder__PassengerId,remainder__Survived,remainder__Name,remainder__SibSp,remainder__Parch,remainder__Ticket,remainder__Fare,remainder__Family Size,remainder__Fare_log
321,0,3,"Dennis, Mr. Samuel",male,0,0,A/5 21172,0.0041597540743632,S,1,Mr,1.981001468866584,2.0,12.0,0.0,1.0,0.0,0.0,1.0,321,0,"Dennis, Mr. Samuel",0,0,A/5 21172,0.0041597540743632,1,1.981001468866584
322,0,3,"Danoff, Mr. Yoto",male,0,0,349219,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,322,0,"Danoff, Mr. Yoto",0,0,349219,0.0073109202693471,1,2.0663309725297405
323,1,2,"Slayter, Miss. Hilda Mary",female,0,0,234818,0.0290450863667414,Q,1,Miss,2.513656063073986,1.0,9.0,1.0,0.0,0.0,1.0,0.0,323,1,"Slayter, Miss. Hilda Mary",0,0,234818,0.0290450863667414,1,2.513656063073986
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,1,1,248738,0.1102883770859763,S,3,Mrs,3.367295829986474,1.0,13.0,1.0,0.0,0.0,0.0,1.0,324,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",1,1,248738,0.1102883770859763,3,3.367295829986474
325,0,3,"Sage, Mr. George John Jr",male,8,2,CA. 2343,0.3081511661949839,S,11,Mr,4.242045918369452,2.0,12.0,0.0,1.0,0.0,0.0,1.0,325,0,"Sage, Mr. George John Jr",8,2,CA. 2343,0.3081511661949839,11,4.242045918369452
326,1,1,"Young, Miss. Marie Grice",female,0,0,PC 17760,0.6306031033473211,C,1,Miss,4.909954920578875,0.0,9.0,1.0,0.0,1.0,0.0,0.0,326,1,"Young, Miss. Marie Grice",0,0,PC 17760,0.6306031033473211,1,4.909954920578875
327,0,3,"Nysveen, Mr. Johan Hansen",male,0,0,345364,0.0,S,1,Mr,1.855907289051807,2.0,12.0,0.0,1.0,0.0,0.0,1.0,327,0,"Nysveen, Mr. Johan Hansen",0,0,345364,0.0,1,1.855907289051807
328,1,2,"Ball, Mrs. (Ada E Hall)",female,0,0,28551,0.0322167463647896,S,1,Mrs,2.5649493574615367,1.0,13.0,1.0,0.0,0.0,0.0,1.0,328,1,"Ball, Mrs. (Ada E Hall)",0,0,28551,0.0322167463647896,1,2.5649493574615367
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,1,1,363291,0.0689348101883478,S,3,Mrs,3.021643655338492,2.0,13.0,1.0,0.0,0.0,0.0,1.0,329,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",1,1,363291,0.0689348101883478,3,3.021643655338492
330,1,1,"Hippach, Miss. Jean Gertrude",female,0,1,111361,0.2516917146481897,C,2,Miss,4.0600843255369865,0.0,9.0,1.0,0.0,1.0,0.0,0.0,330,1,"Hippach, Miss. Jean Gertrude",0,1,111361,0.2516917146481897,2,4.0600843255369865
331,1,3,"McCoy, Miss. Agnes",female,2,0,367226,0.0822313847955499,Q,3,Miss,3.146305132033365,2.0,9.0,1.0,0.0,0.0,1.0,0.0,331,1,"McCoy, Miss. Agnes",2,0,367226,0.0822313847955499,3,3.146305132033365
332,0,1,"Partner, Mr. Austen",male,0,0,113043,0.1078486386259392,S,1,Mr,3.349904087274605,0.0,12.0,0.0,1.0,0.0,0.0,1.0,332,0,"Partner, Mr. Austen",0,0,113043,0.1078486386259392,1,3.349904087274605
333,0,1,"Graham, Mr. George Edward",male,0,1,PC 17582,0.7176002732507074,S,2,Mr,5.033456237506958,0.0,12.0,0.0,1.0,0.0,0.0,1.0,333,0,"Graham, Mr. George Edward",0,1,PC 17582,0.7176002732507074,2,5.033456237506958
334,0,3,"Vander Planke, Mr. Leo Edmondus",male,2,0,345764,0.0566141309651605,S,3,Mr,2.8903717578961645,2.0,12.0,0.0,1.0,0.0,0.0,1.0,334,0,"Vander Planke, Mr. Leo Edmondus",2,0,345764,0.0566141309651605,3,2.8903717578961645
335,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,1,0,PC 17611,0.620925636771738,S,2,Mrs,4.895224442584928,0.0,13.0,1.0,0.0,0.0,0.0,1.0,335,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",1,0,PC 17611,0.620925636771738,2,4.895224442584928
336,0,3,"Denkoff, Mr. Mitto",male,0,0,349225,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,336,0,"Denkoff, Mr. Mitto",0,0,349225,0.0073109202693471,1,2.0663309725297405
337,0,1,"Pears, Mr. Thomas Clinton",male,1,0,113776,0.2937567092807651,S,2,Mr,4.198704577546343,0.0,12.0,0.0,1.0,0.0,0.0,1.0,337,0,"Pears, Mr. Thomas Clinton",1,0,113776,0.2937567092807651,2,4.198704577546343
338,1,1,"Burns, Miss. Elizabeth Margaret",female,0,0,16966,0.625073192153801,C,1,Miss,4.901564199041894,0.0,9.0,1.0,0.0,1.0,0.0,0.0,338,1,"Burns, Miss. Elizabeth Margaret",0,0,16966,0.625073192153801,1,4.901564199041894
339,1,3,"Dahl, Mr. Karl Edwart",male,0,0,7598,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,339,1,"Dahl, Mr. Karl Edwart",0,0,7598,0.0080633356104225,1,2.0856720914304723
340,0,1,"Blackwell, Mr. Stephen Weart",male,0,0,113784,0.1420049770664584,S,1,Mr,3.56953269648137,0.0,12.0,0.0,1.0,0.0,0.0,1.0,340,0,"Blackwell, Mr. Stephen Weart",0,0,113784,0.1420049770664584,1,3.56953269648137
341,1,2,"Navratil, Master. Edmond Roger",male,1,1,230080,0.0956499463257538,S,3,Master,3.258096538021482,1.0,8.0,0.0,1.0,0.0,0.0,1.0,341,1,"Navratil, Master. Edmond Roger",1,1,230080,0.0956499463257538,3,3.258096538021482
342,1,1,"Fortune, Miss. Alice Elizabeth",female,3,2,19950,1.0,S,6,Miss,5.353456381663085,0.0,9.0,1.0,0.0,0.0,0.0,1.0,342,1,"Fortune, Miss. Alice Elizabeth",3,2,19950,1.0,6,5.353456381663085
343,0,2,"Collander, Mr. Erik Gustaf",male,0,0,248740,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,343,0,"Collander, Mr. Erik Gustaf",0,0,248740,0.0322167463647896,1,2.5649493574615367
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,0,0,244361,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,344,0,"Sedgwick, Mr. Charles Frederick Waddington",0,0,244361,0.0322167463647896,1,2.5649493574615367
345,0,2,"Fox, Mr. Stanley Hubert",male,0,0,229236,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,345,0,"Fox, Mr. Stanley Hubert",0,0,229236,0.0322167463647896,1,2.5649493574615367
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,0,0,248733,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,346,1,"Brown, Miss. Amelia ""Mildred""",0,0,248733,0.0322167463647896,1,2.5649493574615367
347,1,2,"Smith, Miss. Marion Elsie",female,0,0,31418,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,347,1,"Smith, Miss. Marion Elsie",0,0,31418,0.0322167463647896,1,2.5649493574615367
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,1,0,386525,0.0473431248170196,S,2,Mrs,2.778819271990417,2.0,13.0,1.0,0.0,0.0,0.0,1.0,348,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",1,0,386525,0.0473431248170196,2,2.778819271990417
349,1,3,"Coutts, Master. William Loch ""William""",male,1,1,C.A. 37671,0.0463672294330047,S,3,Master,2.766319109226186,2.0,8.0,0.0,1.0,0.0,0.0,1.0,349,1,"Coutts, Master. William Loch ""William""",1,1,C.A. 37671,0.0463672294330047,3,2.766319109226186
350,0,3,"Dimic, Mr. Jovan",male,0,0,315088,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,350,0,"Dimic, Mr. Jovan",0,0,315088,0.0110520152239679,1,2.1590033645160216
351,0,3,"Odahl, Mr. Nils Martin",male,0,0,7267,0.0137967209915097,S,1,Mr,2.221917189926591,2.0,12.0,0.0,1.0,0.0,0.0,1.0,351,0,"Odahl, Mr. Nils Martin",0,0,7267,0.0137967209915097,1,2.221917189926591
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,0,0,113510,0.1395652386064214,S,1,Mr,3.555348061489413,0.0,12.0,0.0,1.0,0.0,0.0,1.0,352,0,"Williams-Lambert, Mr. Fletcher Fellows",0,0,113510,0.1395652386064214,1,3.555348061489413
353,0,3,"Elias, Mr. Tannous",male,1,1,2695,0.0040582609544256,C,3,Mr,1.9781283799793463,2.0,12.0,0.0,1.0,1.0,0.0,0.0,353,0,"Elias, Mr. Tannous",1,1,2695,0.0040582609544256,3,1.9781283799793463
354,0,3,"Arnold-Franchi, Mr. Josef",male,1,0,349237,0.0556382355811456,S,2,Mr,2.87919845729804,2.0,12.0,0.0,1.0,0.0,0.0,1.0,354,0,"Arnold-Franchi, Mr. Josef",1,0,349237,0.0556382355811456,2,2.87919845729804
355,0,3,"Yousif, Mr. Wazli",male,0,0,2647,0.0040377671513613,C,1,Mr,1.977547233998496,2.0,12.0,0.0,1.0,1.0,0.0,0.0,355,0,"Yousif, Mr. Wazli",0,0,2647,0.0040377671513613,1,1.977547233998496
356,0,3,"Vanden Steen, Mr. Leo Peter",male,0,0,345783,0.0151385771445301,S,1,Mr,2.251291798606496,2.0,12.0,0.0,1.0,0.0,0.0,1.0,356,0,"Vanden Steen, Mr. Leo Peter",0,0,345783,0.0151385771445301,1,2.251291798606496
357,1,1,"Bowerman, Miss. Elsie Edith",female,0,1,113505,0.2371547770079047,S,2,Miss,4.007333185232471,0.0,9.0,1.0,0.0,0.0,0.0,1.0,357,1,"Bowerman, Miss. Elsie Edith",0,1,113505,0.2371547770079047,2,4.007333185232471
358,0,2,"Funk, Miss. Annie Clemmer",female,0,0,237671,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,358,0,"Funk, Miss. Annie Clemmer",0,0,237671,0.0322167463647896,1,2.5649493574615367
359,1,3,"McGovern, Miss. Mary",female,0,0,330931,0.0072299209524738,Q,1,Miss,2.064226375873356,2.0,9.0,1.0,0.0,0.0,1.0,0.0,359,1,"McGovern, Miss. Mary",0,0,330931,0.0072299209524738,1,2.064226375873356
360,1,3,"Mockler, Miss. Helen Mary ""Ellie""",female,0,0,330980,0.0072299209524738,Q,1,Miss,2.064226375873356,2.0,9.0,1.0,0.0,0.0,1.0,0.0,360,1,"Mockler, Miss. Helen Mary ""Ellie""",0,0,330980,0.0072299209524738,1,2.064226375873356
361,0,3,"Skoog, Mr. Wilhelm",male,1,4,347088,0.1049209524738947,S,6,Mr,3.32862668882732,2.0,12.0,0.0,1.0,0.0,0.0,1.0,361,0,"Skoog, Mr. Wilhelm",1,4,347088,0.1049209524738947,6,3.32862668882732
362,0,2,"del Carlo, Mr. Sebastiano",male,1,0,SC/PARIS 2167,0.1040465502098175,C,2,Mr,3.32218303393412,1.0,12.0,0.0,1.0,1.0,0.0,0.0,362,0,"del Carlo, Mr. Sebastiano",1,0,SC/PARIS 2167,0.1040465502098175,2,3.32218303393412
363,0,3,"Barbara, Mrs. (Catherine David)",female,0,1,2691,0.0393124817019615,C,2,Mrs,2.6709850297651974,2.0,13.0,1.0,0.0,1.0,0.0,0.0,363,0,"Barbara, Mrs. (Catherine David)",0,1,2691,0.0393124817019615,2,2.6709850297651974
364,0,3,"Asim, Mr. Adola",male,0,0,SOTON/O.Q. 3101310,0.0031838586903483,S,1,Mr,1.9530276168241767,2.0,12.0,0.0,1.0,0.0,0.0,1.0,364,0,"Asim, Mr. Adola",0,0,SOTON/O.Q. 3101310,0.0031838586903483,1,1.9530276168241767
365,0,3,"O'Brien, Mr. Thomas",male,1,0,370365,0.0444154386649751,Q,2,Mr,2.740840023925201,2.0,12.0,0.0,1.0,0.0,1.0,0.0,365,0,"O'Brien, Mr. Thomas",1,0,370365,0.0444154386649751,2,2.740840023925201
366,0,3,"Adahl, Mr. Mauritz Nils Martin",male,0,0,C 7076,0.0041597540743632,S,1,Mr,1.981001468866584,2.0,12.0,0.0,1.0,0.0,0.0,1.0,366,0,"Adahl, Mr. Mauritz Nils Martin",0,0,C 7076,0.0041597540743632,1,1.981001468866584
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,1,0,110813,0.3359641846394066,C,2,Mrs,4.3208159036289855,0.0,13.0,1.0,0.0,1.0,0.0,0.0,367,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",1,0,110813,0.3359641846394066,2,4.3208159036289855
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,0,0,2626,0.0040582609544256,C,1,Mrs,1.9781283799793463,2.0,13.0,1.0,0.0,1.0,0.0,0.0,368,1,"Moussa, Mrs. (Mantoura Boulos)",0,0,2626,0.0040582609544256,1,1.9781283799793463
369,1,3,"Jermyn, Miss. Annie",female,0,0,14313,0.0065994925344003,Q,1,Miss,2.0476928433652555,2.0,9.0,1.0,0.0,0.0,1.0,0.0,369,1,"Jermyn, Miss. Annie",0,0,14313,0.0065994925344003,1,2.0476928433652555
370,1,1,"Aubart, Mme. Leontine Pauline",female,0,0,PC 17477,0.3069312969649653,C,1,Mme,4.238444906195857,0.0,11.0,1.0,0.0,1.0,0.0,0.0,370,1,"Aubart, Mme. Leontine Pauline",0,0,PC 17477,0.3069312969649653,1,4.238444906195857
371,1,1,"Harder, Mr. George Achilles",male,1,0,11765,0.2393100419635014,C,2,Mr,4.015332018192187,0.0,12.0,0.0,1.0,1.0,0.0,0.0,371,1,"Harder, Mr. George Achilles",1,0,11765,0.2393100419635014,2,4.015332018192187
372,0,3,"Wiklund, Mr. Jakob Alfred",male,1,0,3101267,0.0004796525812432,S,2,Mr,1.8711558142080715,2.0,12.0,0.0,1.0,0.0,0.0,1.0,372,0,"Wiklund, Mr. Jakob Alfred",1,0,3101267,0.0004796525812432,2,1.8711558142080715
373,0,3,"Beavan, Mr. William Thomas",male,0,0,323951,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,373,0,"Beavan, Mr. William Thomas",0,0,323951,0.0080633356104225,1,2.0856720914304723
374,0,1,"Ringhini, Mr. Sante",male,0,0,PC 17760,0.6306031033473211,C,1,Mr,4.909954920578875,0.0,12.0,0.0,1.0,1.0,0.0,0.0,374,0,"Ringhini, Mr. Sante",0,0,PC 17760,0.6306031033473211,1,4.909954920578875
375,0,3,"Palsson, Miss. Stina Viola",female,3,1,349909,0.0716185224943885,S,5,Miss,3.048087503887919,2.0,9.0,1.0,0.0,0.0,0.0,1.0,375,0,"Palsson, Miss. Stina Viola",3,1,349909,0.0716185224943885,5,3.048087503887919
376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,1,0,PC 17604,0.3697340685078559,C,2,Mrs,4.408800007809053,0.0,13.0,1.0,0.0,1.0,0.0,0.0,376,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",1,0,PC 17604,0.3697340685078559,2,4.408800007809053
377,1,3,"Landergren, Miss. Aurora Adelia",female,0,0,C 7077,0.0041597540743632,S,1,Miss,1.981001468866584,2.0,9.0,1.0,0.0,0.0,0.0,1.0,377,1,"Landergren, Miss. Aurora Adelia",0,0,C 7077,0.0041597540743632,1,1.981001468866584
378,0,1,"Widener, Mr. Harry Elkins",male,0,2,113503,1.0,C,3,Mr,5.353456381663085,0.0,12.0,0.0,1.0,1.0,0.0,0.0,378,0,"Widener, Mr. Harry Elkins",0,2,113503,1.0,3,5.353456381663085
379,0,3,"Betros, Mr. Tannous",male,0,0,2648,0.0,C,1,Mr,1.855907289051807,2.0,12.0,0.0,1.0,1.0,0.0,0.0,379,0,"Betros, Mr. Tannous",0,0,2648,0.0,1,1.855907289051807
380,0,3,"Gustafsson, Mr. Karl Gideon",male,0,0,347069,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,380,0,"Gustafsson, Mr. Karl Gideon",0,0,347069,0.0067214794574021,1,2.0509134580652977
381,1,1,"Bidois, Miss. Rosalie",female,0,0,PC 17757,1.0,C,1,Miss,5.353456381663085,0.0,9.0,1.0,0.0,1.0,0.0,0.0,381,1,"Bidois, Miss. Rosalie",0,0,PC 17757,1.0,1,5.353456381663085
382,1,3,"Nakid, Miss. Maria (""Mary"")",female,0,2,2653,0.045594808236557,C,3,Miss,2.7563132422397203,2.0,9.0,1.0,0.0,1.0,0.0,0.0,382,1,"Nakid, Miss. Maria (""Mary"")",0,2,2653,0.045594808236557,3,2.7563132422397203
383,0,3,"Tikkanen, Mr. Juho",male,0,0,STON/O 2. 3101293,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,383,0,"Tikkanen, Mr. Juho",0,0,STON/O 2. 3101293,0.0074534009954132,1,2.0700223197633445
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,1,0,113789,0.2225163462476822,S,2,Mrs,3.951243718581428,0.0,13.0,1.0,0.0,0.0,0.0,1.0,384,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",1,0,113789,0.2225163462476822,2,3.951243718581428
385,0,3,"Plotcharsky, Mr. Vasil",male,0,0,349227,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,385,0,"Plotcharsky, Mr. Vasil",0,0,349227,0.0073109202693471,1,2.0663309725297405
386,0,2,"Davies, Mr. Charles Henry",male,0,0,S.O.C. 14879,0.3274251000292768,S,1,Mr,4.297285406218791,1.0,12.0,0.0,1.0,0.0,0.0,1.0,386,0,"Davies, Mr. Charles Henry",0,0,S.O.C. 14879,0.3274251000292768,1,4.297285406218791
387,0,3,"Goodwin, Master. Sidney Leonard",male,5,2,CA 2144,0.1976310139553039,S,8,Master,3.8480176754522337,2.0,8.0,0.0,1.0,0.0,0.0,1.0,387,0,"Goodwin, Master. Sidney Leonard",5,2,CA 2144,0.1976310139553039,8,3.8480176754522337
388,1,2,"Buss, Miss. Kate",female,0,0,27849,0.0322167463647896,S,1,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,388,1,"Buss, Miss. Kate",0,0,27849,0.0322167463647896,1,2.5649493574615367
389,0,3,"Sadlier, Mr. Matthew",male,0,0,367655,0.0064979994144627,Q,1,Mr,2.0450053643587083,2.0,12.0,0.0,1.0,0.0,1.0,0.0,389,0,"Sadlier, Mr. Matthew",0,0,367655,0.0064979994144627,1,2.0450053643587083
390,1,2,"Lehmann, Miss. Bertha",female,0,0,SC 1748,0.0273372694447155,C,1,Miss,2.4849066497880004,1.0,9.0,1.0,0.0,1.0,0.0,0.0,390,1,"Lehmann, Miss. Bertha",0,0,SC 1748,0.0273372694447155,1,2.4849066497880004
391,1,1,"Carter, Mr. William Ernest",male,1,2,113760,0.5543207768127256,S,4,Mr,4.787491742782046,0.0,12.0,0.0,1.0,0.0,0.0,1.0,391,1,"Carter, Mr. William Ernest",1,2,113760,0.5543207768127256,4,4.787491742782046
392,1,3,"Jansson, Mr. Carl Olof",male,0,0,350034,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,392,1,"Jansson, Mr. Carl Olof",0,0,350034,0.0068229725773397,1,2.0535851271346086
393,0,3,"Gustafsson, Mr. Johan Birger",male,2,0,3101277,0.0074534009954132,S,3,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,393,0,"Gustafsson, Mr. Johan Birger",2,0,3101277,0.0074534009954132,3,2.0700223197633445
394,1,1,"Newell, Miss. Marjorie",female,1,0,35273,0.5215062945252268,C,2,Miss,4.729818490553202,0.0,9.0,1.0,0.0,1.0,0.0,0.0,394,1,"Newell, Miss. Marjorie",1,0,35273,0.5215062945252268,2,4.729818490553202
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,0,2,PP 9549,0.0502708109690641,S,3,Mrs,2.815408719422709,2.0,13.0,1.0,0.0,0.0,0.0,1.0,395,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",0,2,PP 9549,0.0502708109690641,3,2.815408719422709
396,0,3,"Johansson, Mr. Erik",male,0,0,350052,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,396,0,"Johansson, Mr. Erik",0,0,350052,0.0068229725773397,1,2.0535851271346086
397,0,3,"Olsson, Miss. Elina",female,0,0,350407,0.007107934029472,S,1,Miss,2.061048420562944,2.0,9.0,1.0,0.0,0.0,0.0,1.0,397,0,"Olsson, Miss. Elina",0,0,350407,0.007107934029472,1,2.061048420562944
398,0,2,"McKane, Mr. Peter David",male,0,0,28403,0.0956499463257538,S,1,Mr,3.258096538021482,1.0,12.0,0.0,1.0,0.0,0.0,1.0,398,0,"McKane, Mr. Peter David",0,0,28403,0.0956499463257538,1,3.258096538021482
399,0,2,"Pain, Dr. Alfred",male,0,0,244278,0.0200180540646042,S,1,Dr,2.3513752571634776,1.0,4.0,0.0,1.0,0.0,0.0,1.0,399,0,"Pain, Dr. Alfred",0,0,244278,0.0200180540646042,1,2.3513752571634776
400,1,2,"Trout, Mrs. William H (Jessie L)",female,0,0,240929,0.0305089294427637,S,1,Mrs,2.537657215173529,1.0,13.0,1.0,0.0,0.0,0.0,1.0,400,1,"Trout, Mrs. William H (Jessie L)",0,0,240929,0.0305089294427637,1,2.537657215173529
401,1,3,"Niskanen, Mr. Juha",male,0,0,STON/O 2. 3101289,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,401,1,"Niskanen, Mr. Juha",0,0,STON/O 2. 3101289,0.0074534009954132,1,2.0700223197633445
402,0,3,"Adams, Mr. John",male,0,0,341826,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,402,0,"Adams, Mr. John",0,0,341826,0.0080633356104225,1,2.0856720914304723
403,0,3,"Jussila, Miss. Mari Aina",female,1,0,4137,0.0167244071435542,S,2,Miss,2.284930157755325,2.0,9.0,1.0,0.0,0.0,0.0,1.0,403,0,"Jussila, Miss. Mari Aina",1,0,4137,0.0167244071435542,2,2.284930157755325
404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,1,0,STON/O2. 3101279,0.046123255587001,S,2,Mr,2.763169500323289,2.0,12.0,0.0,1.0,0.0,0.0,1.0,404,0,"Hakkarainen, Mr. Pekka Pietari",1,0,STON/O2. 3101279,0.046123255587001,2,2.763169500323289
405,0,3,"Oreskovic, Miss. Marija",female,0,0,315096,0.0110520152239679,S,1,Miss,2.1590033645160216,2.0,9.0,1.0,0.0,0.0,0.0,1.0,405,0,"Oreskovic, Miss. Marija",0,0,315096,0.0110520152239679,1,2.1590033645160216
406,0,2,"Gale, Mr. Shadrach",male,1,0,28664,0.071252561725383,S,2,Mr,3.044522437723423,1.0,12.0,0.0,1.0,0.0,0.0,1.0,406,0,"Gale, Mr. Shadrach",1,0,28664,0.071252561725383,2,3.044522437723423
407,0,3,"Widegren, Mr. Carl/Charles Peter",male,0,0,347064,0.0065994925344003,S,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,0.0,1.0,407,0,"Widegren, Mr. Carl/Charles Peter",0,0,347064,0.0065994925344003,1,2.0476928433652555
408,1,2,"Richards, Master. William Rowe",male,1,1,29106,0.0602737386552161,S,3,Master,2.93119375241642,1.0,8.0,0.0,1.0,0.0,0.0,1.0,408,1,"Richards, Master. William Rowe",1,1,29106,0.0602737386552161,3,2.93119375241642
409,0,3,"Birkeland, Mr. Hans Martin Monsen",male,0,0,312992,0.0067214794574021,S,1,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,409,0,"Birkeland, Mr. Hans Martin Monsen",0,0,312992,0.0067214794574021,1,2.0509134580652977
410,0,3,"Lefebre, Miss. Ida",female,3,1,4133,0.0930477212842783,S,5,Miss,3.237371716404032,2.0,9.0,1.0,0.0,0.0,0.0,1.0,410,0,"Lefebre, Miss. Ida",3,1,4133,0.0930477212842783,5,3.237371716404032
411,0,3,"Sdycoff, Mr. Todor",male,0,0,349222,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,411,0,"Sdycoff, Mr. Todor",0,0,349222,0.0073109202693471,1,2.0663309725297405
412,0,3,"Hart, Mr. Henry",male,0,0,394140,0.0022484629647701,Q,1,Mr,1.925459597615898,2.0,12.0,0.0,1.0,0.0,1.0,0.0,412,0,"Hart, Mr. Henry",0,0,394140,0.0022484629647701,1,1.925459597615898
413,1,1,"Minahan, Miss. Daisy E",female,1,0,19928,0.4079364692105006,Q,2,Miss,4.499809670330265,0.0,9.0,1.0,0.0,0.0,1.0,0.0,413,1,"Minahan, Miss. Daisy E",1,0,19928,0.4079364692105006,2,4.499809670330265
414,0,2,"Cunningham, Mr. Alfred Fleming",male,0,0,239853,0.0,S,1,Mr,1.855907289051807,1.0,12.0,0.0,1.0,0.0,0.0,1.0,414,0,"Cunningham, Mr. Alfred Fleming",0,0,239853,0.0,1,1.855907289051807
415,1,3,"Sundman, Mr. Johan Julian",male,0,0,STON/O 2. 3101269,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,415,1,"Sundman, Mr. Johan Julian",0,0,STON/O 2. 3101269,0.0074534009954132,1,2.0700223197633445
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,0,0,343095,0.0080633356104225,S,1,Mrs,2.0856720914304723,2.0,13.0,1.0,0.0,0.0,0.0,1.0,416,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",0,0,343095,0.0080633356104225,1,2.0856720914304723
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,1,1,28220,0.1273665463062359,S,3,Mrs,3.481240089335692,1.0,13.0,1.0,0.0,0.0,0.0,1.0,417,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",1,1,28220,0.1273665463062359,3,3.481240089335692
418,1,2,"Silven, Miss. Lyyli Karoliina",female,0,2,250652,0.0322167463647896,S,3,Miss,2.5649493574615367,1.0,9.0,1.0,0.0,0.0,0.0,1.0,418,1,"Silven, Miss. Lyyli Karoliina",0,2,250652,0.0322167463647896,3,2.5649493574615367
419,0,2,"Matthews, Mr. William John",male,0,0,28228,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,419,0,"Matthews, Mr. William John",0,0,28228,0.0322167463647896,1,2.5649493574615367
420,0,3,"Van Impe, Miss. Catharina",female,0,2,345773,0.0866229140236166,S,3,Miss,3.184284380098582,2.0,9.0,1.0,0.0,0.0,0.0,1.0,420,0,"Van Impe, Miss. Catharina",0,2,345773,0.0866229140236166,3,3.184284380098582
